mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
MERCEDES,Gla,250 e 160+102ch Progressive Line 8G-DCT,Hybride R /,36 314 km,/ 2020 /,Automatique,0,1,1,1,1,1,1,19 490 €
LAND-ROVER,Range Rover Velar,5.0L 550ch SVAutobiography Dynamic Edition AWD BVA,Essence /,74 514 km,/ 2019 /,Automatique,0,0,1,1,1,1,1,19 490 €
CITROEN,C3 Aircross,PureTech 110ch S&S Feel,Essence /,24 587 km,/ 2021 /,Manuelle,1,1,1,1,0,0,0,19 490 €
AUDI,Q2,35 TFSI 150ch COD Midnight Series Euro6d-T,Essence /,47 147 km,/ 2019 /,Manuelle,0,0,1,1,1,1,1,19 490 €
SKODA,Karoq,2.0 TDI 150ch SCR Style 4x4 DSG Euro6ap,Diesel /,42 940 km,/ 2020 /,Automatique,0,1,1,1,1,1,1,19 490 €
PEUGEOT,308,1.2 PureTech 110ch E6.c S&S Style 108g,Essence /,82 546 km,/ 2019 /,Manuelle,1,0,1,1,1,0,1,19 490 €
CITROEN,Ds 5,1.6 THP 16v 200 Sport Chic Toit Pano Gtie 1an,Essence /,171 800 km,/ 2012 /,Manuelle,0,0,1,1,1,1,1,19 490 €
CITROEN,C5 Aircross,Hybrid rechargeable 225ch Shine Pack ë-EAT8,Hybride R /,4 225 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,19 490 €
PEUGEOT,2008,1.2 PureTech 110ch Allure S&S,Essence /,87 977 km,/ 2017 /,Manuelle,1,1,1,0,1,0,1,19 490 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,30 600 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,19 490 €
VOLKSWAGEN,Id.4,174ch Pro 77 kWh Life Plus,Electrique /,23 226 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 490 €
RENAULT,Megane,E-Tech Electric EV60 220ch Techno optimum charge -C,Electrique /,9 900 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 490 €
RENAULT,Megane,1.5 Blue dCi 115ch Business EDC,Diesel /,94 952 km,/ 2019 /,Automatique,1,0,1,1,1,0,1,19 490 €
RENAULT,Twingo,E-Tech Electric Intens R80 Achat Intégral - 21,Electrique /,20 801 km,/ 2021 /,Automatique,1,0,1,1,1,1,1,19 490 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,100 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,19 490 €
MERCEDES,Cla,200 d Launch Edition 7G-DCT,Diesel /,59 000 km,/ 2018 /,Automatique,1,1,1,1,1,1,0,19 490 €
BMW,X5,xDrive45e 394ch xLine,Hybride R /,62 768 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,19 490 €
RENAULT,Twingo,"E-Tech Electric Authentic R80 Achat Intégral, BONUS INCLUS",Electrique /,9 990 km,/ 2023 /,Automatique,1,0,0,0,0,0,0,19 490 €
DS,Ds,3 E-TENSE PERFOLine +,/,5 000 km,/ 2024 /,Manuelle,0,0,0,0,0,0,0,19 490 €
MERCEDES,Classe C,200 Executive 7G-Tronic Plus,Essence /,69 590 km,/ 2016 /,Automatique,0,1,1,1,1,0,1,19 490 €
KIA,Rio,1.0 T-GDI 100ch Active,Essence /,37 985 km,/ 2021 /,Manuelle,1,0,1,1,0,1,1,19 490 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S Active Pack,Diesel /,10 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,19 490 €
CITROEN,C-Elysee,PureTech 82ch Live,Essence /,45 405 km,/ 2017 /,Manuelle,1,0,1,1,0,0,0,19 490 €
RENAULT,Clio,1.6 E-Tech hybride 145ch Techno,Hybride /,8 500 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 490 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway,Gpl /,41 032 km,/ 2020 /,Manuelle,1,0,1,1,1,1,1,19 490 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c Crossway S&S,Essence /,92 557 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,19 490 €
RENAULT,Megane,1.2 TCe 130ch energy Intens,Essence /,41 431 km,/ 2018 /,Manuelle,0,1,1,1,1,1,1,19 490 €
RENAULT,Megane,E-Tech Electric EV60 220ch Equilibre optimum charge -B,Electrique /,9 500 km,/ 2023 /,Automatique,1,1,1,1,0,1,1,19 490 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,3 877 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,19 490 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Allure,Essence /,51 628 km,/ 2019 /,Manuelle,1,0,1,1,1,0,1,19 989 €
CITROEN,C5 Aircross,PureTech 130ch S&S Shine,Essence /,44 000 km,/ 2019 /,Manuelle,1,1,1,1,1,0,1,19 989 €
DACIA,Sandero,0.9 TCe 90ch Advance Euro6c,Essence /,45 808 km,/ 2018 /,Manuelle,1,0,1,1,1,1,0,19 989 €
RENAULT,Arkana,1.6 E-Tech 145ch Intens -21B,Hybride /,24 001 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,19 989 €
SEAT,Ibiza,1.0 EcoTSI 110ch Style DSG7,Essence /,31 070 km,/ 2021 /,Automatique,1,0,1,1,1,0,0,19 989 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active Business,Essence /,19 713 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,19 989 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c Allure S&S,Essence /,12 887 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,19 989 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure 7cv,Essence /,52 097 km,/ 2020 /,Manuelle,1,1,1,1,1,0,0,19 989 €
RENAULT,Megane,1.2 TCe 130ch energy Intens,Essence /,101 631 km,/ 2018 /,Manuelle,0,1,1,1,1,1,1,19 989 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure 118g,Essence /,14 171 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,19 989 €
PEUGEOT,Rifter,1.5 BlueHDi 130ch S&S Long Allure Pack 7 places,Diesel /,28 912 km,/ 2022 /,Manuelle,1,0,1,1,0,1,1,19 989 €
IVECO,Daily,35C16H V16,Diesel /,90 085 km,/ 2020 /,Manuelle,0,0,0,0,0,0,0,19 989 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,16 058 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,19 989 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta 2022,Essence M /,36 167 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,19 989 €
PEUGEOT,408,PHEV 180ch GT e-EAT8,Hybride /,552 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 989 €
FORD,Puma,1.0 EcoBoost 125ch mHEV Titanium 6cv S&S BVM6,Essence M /,43 995 km,/ 2021 /,Manuelle,1,0,1,1,0,0,1,19 989 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,59 155 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,19 989 €
CITROEN,C3,1.5 BlueHDi 100ch S&S Shine E6.d,Diesel /,61 558 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,19 989 €
NISSAN,Qashqai,1.5 dCi 115ch Tekna 2019 Euro6-EVAP,Diesel /,60 003 km,/ 2020 /,Manuelle,0,0,1,1,1,1,1,19 989 €
PEUGEOT,5008,1.2 PureTech 130ch S&S Active Pack,Essence /,15 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,19 989 €
PEUGEOT,5008,1.2 PureTech 130ch S&S Active Pack,Essence /,15 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,19 989 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like 119g,Essence /,13 842 km,/ 2020 /,Manuelle,1,0,1,1,0,0,0,19 989 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure Business 118g,Essence /,54 108 km,/ 2020 /,Manuelle,0,0,1,1,1,1,1,19 989 €
VOLKSWAGEN,Touareg,3.0 V6 TDI 262ch BlueMotion Technology R-Line 4Motion Tiptronic,Diesel /,119 288 km,/ 2016 /,Automatique,0,0,1,1,1,1,1,19 989 €
CITROEN,C3,1.2 PureTech 110ch S&S Shine Pack 121-122g,Essence /,15 875 km,/ 2022 /,Manuelle,0,0,1,1,1,1,1,19 989 €
MERCEDES,Gle,450 367ch+22ch EQ Boost AMG Line 4Matic 9G-Tronic,Essence M /,39 884 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,19 989 €
MERCEDES,Classe B,180 136ch Style Line Edition 7G-DCT 7cv,Essence /,75 287 km,/ 2019 /,Automatique,1,1,1,1,1,1,0,19 989 €
VOLVO,V40,D2 AdBlue 120ch Edition,Diesel /,95 334 km,/ 2018 /,Manuelle,0,1,1,1,1,1,0,19 989 €
LEXUS,Rx,450h 4WD Executive,Hybride /,58 987 km,/ 2016 /,Automatique,0,0,1,1,1,1,1,19 989 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,25 001 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 989 €
PEUGEOT,2008,1.2 PureTech 130ch S&S GT Line EAT8 7cv,Essence /,38 505 km,/ 2020 /,Automatique,1,1,1,1,1,0,0,21 799 €
LEXUS,Ux,250h 2WD Pack Confort Business MY21,Hybride /,94 316 km,/ 2021 /,Automatique,1,1,1,1,1,1,1,21 799 €
RENAULT,Megane,1.2 TCe 130ch energy Intens,Essence /,83 693 km,/ 2017 /,Manuelle,0,0,1,1,1,1,1,21 799 €
PEUGEOT,408,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,50 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,21 799 €
MERCEDES,Classe B,180 d 109ch Inspiration 7G-DCT,Diesel /,91 763 km,/ 2018 /,Automatique,1,0,1,1,0,1,0,21 799 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine BVM5,Essence /,87 048 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,21 799 €
PEUGEOT,2008,1.5 BlueHDi 100ch S&S GT Line,Diesel /,65 320 km,/ 2020 /,Manuelle,1,1,1,1,1,0,0,21 799 €
RENAULT,Clio,1.5 Blue dCi 100ch Evolution,Diesel /,34 585 km,/ 2023 /,Manuelle,1,0,0,1,0,1,1,21 799 €
RENAULT,Clio,1.3 TCe 140ch RS Line -21N,Essence /,58 324 km,/ 2021 /,Manuelle,0,1,1,1,1,1,1,21 799 €
RENAULT,Clio,1.3 TCe 140ch RS Line,Essence /,24 902 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,21 799 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel,Essence /,45 718 km,/ 2021 /,Manuelle,0,0,1,1,0,0,0,21 799 €
RENAULT,Megane Estate,1.3 TCe 140ch Techno,Essence /,5 584 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,21 799 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style 118g,Essence /,14 345 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,21 799 €
RENAULT,Twingo,E-Tech Electric Intens R80 Achat Intégral - 21,Electrique /,7 126 km,/ 2021 /,Automatique,1,0,1,1,1,1,1,21 799 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c Allure S&S,Essence /,56 106 km,/ 2019 /,Manuelle,1,0,1,1,1,0,1,21 799 €
MERCEDES,Citan,eCitan Long Pro,Electrique /,1 000 km,/ 2023 /,Automatique,0,1,0,0,1,0,1,21 799 €
MINI,Mini,Cooper SE 184ch Yours BVA,Electrique /,49 242 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,21 799 €
OPEL,Grandland X,1.6 D 120ch Elite BVA,Diesel /,88 697 km,/ 2019 /,Automatique,1,1,1,1,1,0,1,21 799 €
CITROEN,C3 Aircross,PureTech 110ch S&S Feel,Essence /,30 701 km,/ 2021 /,Manuelle,1,0,1,1,0,0,0,21 799 €
BMW,X1,sDrive18i 136ch M Sport,Essence /,30 205 km,/ 2020 /,Manuelle,0,1,1,1,1,1,1,21 799 €
RENAULT,Captur,1.6 E-Tech hybride 145ch Evolution,Hybride /,8 900 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,21 799 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S Allure Pack,Diesel /,13 778 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,21 799 €
BMW,X5,xDrive45e 394ch M Sport 17cv,Hybride R /,70 150 km,/ 2019 /,Automatique,0,1,1,1,1,1,1,21 799 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta 2022,Essence M /,38 805 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,21 799 €
PEUGEOT,308,1.2 PureTech 110ch S&S Style,Essence /,60 080 km,/ 2020 /,Manuelle,1,0,1,1,1,0,1,21 799 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active,Essence /,37 992 km,/ 2021 /,Manuelle,1,0,1,1,0,0,1,21 799 €
BMW,Xm,4.4 V8 653ch,Hybride R /,14 203 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,21 799 €
PEUGEOT,Rifter,BlueHDi 100ch Standard Active,Diesel /,46 879 km,/ 2019 /,Manuelle,1,0,1,1,0,0,0,21 799 €
PEUGEOT,108,1.0 VTi Active 3p,Essence /,84 217 km,/ 2017 /,Manuelle,1,0,0,1,0,0,0,21 799 €
MERCEDES,Glc Coupe,350 d 258ch Sportline 4Matic 9G-Tronic,Diesel /,38 828 km,/ 2017 /,Automatique,0,0,1,1,1,1,1,21 799 €
DS,Ds 3 Crossback,PureTech 100ch Bastille,Essence /,24 413 km,/ 2021 /,Manuelle,1,0,1,1,1,0,1,19 299 €
JAGUAR,F-Pace,P400e Plug-in-Hybrid R-Dynamic SE BVA8 AWD,Hybride R /,15 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,19 299 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Pack,Essence /,15 677 km,/ 2022 /,Manuelle,0,0,1,1,1,0,0,19 299 €
PEUGEOT,3008,HYBRID 225ch Roadtrip e-EAT8,Hybride /,20 388 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,19 299 €
FORD,Explorer,3.0 EcoBoost 457ch Parallel PHEV ST-Line i-AWD BVA10 25cv,Hybride R /,17 500 km,/ 2023 /,Automatique,0,0,1,1,1,0,1,19 299 €
PEUGEOT,208,1.2 PureTech 110ch GT Line S&S EAT6 5cv 5p,Essence /,48 634 km,/ 2016 /,Automatique,1,0,1,0,1,0,1,19 299 €
PEUGEOT,3008,HYBRID 225ch Allure Pack e-EAT8,Hybride /,2 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 299 €
DS,Ds 3 Crossback,BlueHDi 130ch Performance Line Automatique 98g,Diesel /,89 851 km,/ 2020 /,Automatique,1,0,1,1,1,1,1,19 299 €
OPEL,Mokka,1.4 Turbo 140ch Cosmo Start&Stop 4x2,Essence /,133 755 km,/ 2014 /,Manuelle,1,0,1,1,1,0,1,19 299 €
PEUGEOT,508 Sw,Hybrid 225ch GT e-EAT8,Hybride R /,15 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,19 299 €
RENAULT,Twingo,1.0 SCe 65ch Zen - 21,Essence /,18 996 km,/ 2021 /,Manuelle,1,0,0,1,1,0,0,19 299 €
TOYOTA,C-Hr,122h Collection 2WD E-CVT,Hybride /,87 654 km,/ 2018 /,Automatique,0,1,1,1,1,1,0,19 299 €
SKODA,Fabia,1.0 TSI 110ch Business Euro6d-AP,Essence /,17 815 km,/ 2021 /,Manuelle,1,0,1,1,0,0,1,19 299 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,6 339 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,19 299 €
FORD,Puma,1.0 Flexifuel 125ch S&S mHEV Titanium Business,Essence B /,1 000 km,/ 2024 /,Manuelle,1,0,1,1,1,1,1,19 299 €
RENAULT,Clio,1.0 TCe 100ch Intens GPL -21N,Gpl /,57 702 km,/ 2022 /,Manuelle,1,1,1,1,1,0,1,19 299 €
RENAULT,Koleos,1.3 TCe 160ch Initiale Paris EDC -B,Essence /,8 102 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,19 299 €
PEUGEOT,3008,HYBRID 225ch GT e-EAT8,Hybride /,9 800 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 299 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,100 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 299 €
PEUGEOT,208,e-208 136ch Active,Electrique /,31 790 km,/ 2020 /,Automatique,1,0,1,1,1,0,0,19 299 €
MG,Mg5,EV 177ch - 50kWh Luxury,Electrique /,16 678 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 299 €
OPEL,Corsa,1.4 90ch Active 3p,Essence /,57 184 km,/ 2016 /,Manuelle,1,0,1,1,0,0,1,19 299 €
RENAULT,Arkana,1.3 TCe mild hybrid 140ch RS Line EDC -22,Essence M /,10 780 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,19 299 €
RENAULT,Megane,1.3 TCe 140ch Techno,Essence /,8 960 km,/ 2023 /,Manuelle,0,0,1,1,1,1,1,19 299 €
CITROEN,C3,1.2 PureTech 83ch S&S C-Series 123g,Essence /,10 186 km,/ 2023 /,Manuelle,0,0,1,1,1,0,0,19 299 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure Pack EAT8,Essence /,1 552 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 299 €
RENAULT,Captur,1.0 TCe 100ch Evolution GPL,Gpl /,10 739 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,19 299 €
RENAULT,Captur,1.0 TCe 100ch Business,Essence /,42 503 km,/ 2020 /,Manuelle,1,1,1,1,0,1,1,19 299 €
OPEL,Corsa,Corsa-e 136ch Ultimate,Electrique /,50 340 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,19 299 €
PEUGEOT,Partner,Standard 1.6 BlueHDi 75ch Premium,Diesel /,36 482 km,/ 2018 /,Manuelle,0,0,1,1,0,0,0,19 299 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,16 546 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,12 980 €
PEUGEOT,208,1.2 PureTech 82ch Active Business S&S 5p,Essence /,72 860 km,/ 2019 /,Manuelle,1,0,1,0,0,0,0,12 980 €
BMW,X5,xDrive30d 286ch Lounge,Diesel M /,90 140 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,12 980 €
KIA,Stonic,1.6 CRDi 115ch ISG Premium Euro6d-T,Diesel /,93 335 km,/ 2018 /,Manuelle,1,0,1,1,1,1,1,12 980 €
RENAULT,Espace,1.2 E-Tech full hybrid 200ch esprit Alpine,Hybride /,10 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,12 980 €
ALFA ROMEO,Giulia,2.0 TB 200ch Lusso AT8,Essence /,74 152 km,/ 2017 /,Automatique,1,0,1,1,1,1,0,12 980 €
RENAULT,Twingo,E-Tech Electric Urban Night R80 Achat Intégral,Electrique /,9 990 km,/ 2023 /,Automatique,1,0,1,1,1,1,1,12 980 €
DACIA,Sandero,1.0 SCe 65ch Essentiel -22,Essence /,13 352 km,/ 2022 /,Manuelle,1,1,1,1,0,0,0,12 980 €
MINI,Mini,One 75ch Pack Salt,Essence /,46 572 km,/ 2014 /,Manuelle,1,0,0,1,0,0,0,12 980 €
OPEL,Corsa,1.2 Turbo 100ch Edition Business,Essence /,33 235 km,/ 2020 /,Manuelle,1,1,1,1,0,0,1,12 980 €
PEUGEOT,308,PHEV 225ch GT Pack e-EAT8,Hybride R /,19 278 km,/ 2021 /,Automatique,1,1,1,0,1,1,1,12 980 €
ALFA ROMEO,Stelvio,2.2 Diesel 190ch Sprint AT8 MY20,Diesel /,49 050 km,/ 2020 /,Automatique,1,0,1,1,1,1,1,12 980 €
DACIA,Sandero,1.0 TCe 90ch Stepway Expression CVT,Essence /,14 000 km,/ 2023 /,Automatique,1,1,1,1,0,0,1,12 980 €
MERCEDES,Eqc,400 408ch AMG Line 4Matic,Electrique /,27 711 km,/ 2020 /,Automatique,0,0,0,1,1,1,1,12 980 €
TOYOTA,C-Hr,122h Graphic 2WD E-CVT RC18,Hybride /,68 299 km,/ 2018 /,Automatique,0,0,1,1,1,1,0,12 980 €
FORD,Mondeo,2.0 EcoBlue 190ch ST-Line BVA 5p,Diesel /,134 162 km,/ 2021 /,Automatique,1,0,1,1,1,0,1,12 980 €
PEUGEOT,208,e-208 136ch GT,Electrique /,36 133 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,12 980 €
MERCEDES,Classe B,160 109ch Style Line Edition,Essence /,24 862 km,/ 2020 /,Manuelle,1,1,1,1,1,1,0,12 980 €
MERCEDES,Sprinter,312 eSprinter 39 3T5 3 batteries,Electrique /,50 km,/ 2024 /,Automatique,0,0,0,1,0,1,0,12 980 €
RENAULT,Zoe,Zen charge normale R110 - 20,Electrique /,25 415 km,/ 2021 /,Automatique,1,1,1,1,1,0,0,12 980 €
RENAULT,Master,F3500 L2H2 2.3 dCi 135ch Grand Confort E6,Diesel /,63 040 km,/ 2021 /,Manuelle,0,0,1,1,0,1,0,12 980 €
PEUGEOT,3008,HYBRID4 300ch GT Pack e-EAT8,Hybride /,66 322 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,12 980 €
MERCEDES,Gla,200 163ch AMG Line 7G-DCT,Essence /,58 212 km,/ 2020 /,Automatique,0,0,0,0,0,0,0,12 980 €
DACIA,Sandero,1.0 SCe 65ch Essentiel,Essence /,32 253 km,/ 2022 /,Manuelle,1,1,1,1,0,0,0,12 980 €
PEUGEOT,508 Sw,BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,9 900 km,/ 2022 /,Automatique,1,1,1,0,1,1,1,12 980 €
KIA,Picanto,1.0 67ch Design Euro6d-T,Essence /,125 523 km,/ 2019 /,Manuelle,1,0,1,1,0,1,0,12 980 €
VOLKSWAGEN,Golf,2.0 TSI 310ch BlueMotion Technology R 4Motion DSG7 3p,Essence /,65 300 km,/ 2017 /,Automatique,0,0,1,1,1,1,1,12 980 €
RENAULT,Clio,1.0 TCe 90ch Limited -21,Essence /,44 758 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,12 980 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active Business,Essence /,61 787 km,/ 2020 /,Manuelle,1,1,1,1,0,0,1,12 980 €
RENAULT,Kadjar,1.5 Blue dCi 115ch Business EDC,Diesel /,126 259 km,/ 2019 /,Automatique,1,0,1,1,1,0,1,12 980 €
RENAULT,Zoe,Life charge normale R75,Electrique /,51 080 km,/ 2018 /,Automatique,1,0,1,1,0,0,0,8 380 €
DS,Ds 3 Crossback,PureTech 130ch So Chic Automatique 7cv,Essence /,29 408 km,/ 2021 /,Automatique,1,0,1,1,1,0,1,8 380 €
RENAULT,Grand Scenic,1.3 TCe 140ch Techno EDC 7 places,Essence /,15 337 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,8 380 €
PEUGEOT,2008,1.2 PureTech 130ch S&S GT EAT8,Essence /,8 900 km,/ 2023 /,Automatique,1,1,1,1,1,1,1,8 380 €
RENAULT,Megane,E-Tech Electric EV60 130ch Evolution ER optimum charge,Electrique /,9 900 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,8 380 €
RENAULT,Clio,1.0 TCe 90ch Intens -21,Essence /,22 987 km,/ 2021 /,Manuelle,1,1,1,1,1,0,1,8 380 €
PEUGEOT,208,e-208 136ch Allure,Electrique /,5 000 km,/ 2023 /,Automatique,1,1,1,1,1,0,1,8 380 €
RENAULT,Clio,1.3 TCe 130ch FAP Intens EDC,Essence /,19 331 km,/ 2020 /,Automatique,1,1,1,1,1,0,1,8 380 €
DS,Ds 7,E-TENSE 225ch Bastille,Hybride R /,12 100 km,/ 2023 /,Automatique,1,1,1,0,1,0,1,8 380 €
RENAULT,Clio,1.0 TCe 100ch Zen,Essence /,80 922 km,/ 2019 /,Manuelle,1,1,1,1,0,0,0,8 380 €
AUDI,A3 Sportback,35 TDI 150ch S line S tronic 7,Diesel /,11 245 km,/ 2023 /,Automatique,1,1,1,1,1,1,0,8 380 €
RENAULT,Twingo,E-Tech Electric Equilibre R80 Achat Intégral,Electrique /,6 030 km,/ 2022 /,Automatique,1,0,0,1,1,0,0,8 380 €
MERCEDES,Gle,350 de 194+136ch AMG Line 4Matic 9G-Tronic,Hybride R /,76 076 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,8 380 €
CITROEN,C3,PureTech 82ch Feel S&S E6.d-TEMP,Essence /,49 084 km,/ 2019 /,Manuelle,1,0,1,0,0,0,0,8 380 €
MERCEDES,Glc,400 e 381ch AMG Line 4Matic 9G-Tronic,Hybride R /,7 000 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,8 380 €
PEUGEOT,2008,1.2 PureTech 82ch Style,Essence /,80 599 km,/ 2017 /,Manuelle,1,1,1,0,0,0,0,8 380 €
PEUGEOT,2008,1.2 PureTech 130ch S&S GT EAT8,Essence /,30 372 km,/ 2020 /,Automatique,0,1,1,1,1,1,1,8 380 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta 2022,Essence M /,38 407 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,8 380 €
PEUGEOT,208,e-208 136ch Active,Electrique /,69 576 km,/ 2020 /,Automatique,1,0,1,1,1,0,0,8 380 €
CITROEN,C3,PureTech 110ch Feel S&S E6.d-TEMP,Essence /,15 675 km,/ 2019 /,Manuelle,1,0,1,0,0,0,0,8 380 €
PEUGEOT,208,e-208 136ch Allure Business,Electrique /,19 797 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,8 380 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,19 950 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,8 380 €
AUDI,Tt Roadster,45 TFSI 245ch S line S tronic 7,Essence /,20 014 km,/ 2023 /,Automatique,1,0,1,1,1,0,1,8 380 €
AUDI,Q8,50 TDI 286ch S line quattro tiptronic 8 157g,Diesel M /,66 508 km,/ 2019 /,Automatique,0,0,1,1,1,1,1,8 380 €
CITROEN,C4,Moteur électrique 136ch (100 kW) Shine Automatique,Electrique /,57 818 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,8 380 €
RENAULT,Captur,1.3 TCe 140ch FAP Intens EDC -21,Essence M /,62 997 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,8 380 €
BMW,Serie 3 Touring,330eA xDrive 292ch M Sport,Hybride R /,81 978 km,/ 2020 /,Automatique,0,1,0,1,1,0,1,8 380 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style 118g,Essence /,21 374 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,8 380 €
PEUGEOT,308,1.2 PureTech 130ch S&S Active Pack,Essence /,19 452 km,/ 2022 /,Manuelle,1,1,1,0,1,0,1,8 380 €
MERCEDES,Glc,300 e 211+122ch AMG Line 4Matic 9G-Tronic Euro6d-T-EVAP-ISC,Hybride R /,47 577 km,/ 2020 /,Automatique,1,0,1,1,1,1,1,8 380 €
RENAULT,Clio,1.0 TCe 90ch Intens -21,Essence /,44 014 km,/ 2021 /,Manuelle,1,1,1,1,1,0,1,14 999 €
FIAT,Tipo,1.4 95ch S/S Lounge MY19 5p,Essence /,28 700 km,/ 2019 /,Manuelle,1,0,1,1,1,1,1,14 999 €
